item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q112325592,Awad Ahmad al-Jaz,Q112325303,Petroleum,2011-12-27,2013-12-08,,2022-06-10,Q112325592-7E31C669-121B-4915-9A12-D410061D3A91
Q112325594,Awad al-Hassan al-Nur,Q112325297,Justice,2015-06-07,2017-05-12,,2022-06-10,Q112325594-F1371732-B2F6-4F6E-AFA6-72C295718512
Q112325595,Azhari Abd-al-Qadir Abdalla,Q112325303,"Petroleum, Gas, and Minerals",2018-05-14,2019-03-13,,2022-06-10,Q112325595-141891D4-9A81-49CE-955A-8DEBBCD56E56
Q112325596,Azhari Al-Tigani Awad al-Sid,Q112325308,Religious Affairs,2005-09-21,2011-12-27,,2022-06-10,Q112325596-DA8BD01C-01CA-4D9F-9BD1-E939764817DB
Q112800243,Babiker Ahmed Al-Amin Digna,Q112792660,Minister of State for Interior,2015-06-07,2017-05-12,,,Q112800243-78CCE48D-8C9B-45BF-A077-FFCB7E2F01E6
Q112325597,Badereldien Mahmoud,Q105926147,Finance,2013-12-08,2017-05-12,,2022-06-10,Q112325597-92A1708C-D4EF-4F6B-8621-81F5F84EBC0C
Q112325598,Badr Eddin Mohammed Ahmed Suleiman,Q112325290,Industry,1995-02-09,2000-01-24,,2022-06-10,Q112325598-6BA2613E-B2C9-4AB2-847D-9DCD0C8EEE14
Q112325599,Bahr Idris Abu Garda,Q112325286,Health,2011-12-27,2018-09-09,,2022-06-10,Q112325599-42413257-C995-418B-92E4-58842DD51D95
Q112325599,Bahr Idris Abu Garda,Q112325298,"Labour, Administrative Reform, and Human Development",2018-09-09,2019-03-13,,2022-06-10,Q112325599-20842B8F-0418-463F-973B-BCE1F7D5B0AD
Q112325599,Bahr Idris Abu Garda,Q112325292,Interior,2019-03-13,2019-04-11,,2022-06-10,Q112325599-526E3A60-3F48-40CB-879A-5F8129129E3F
Q15700032,Bakri Hassan Saleh,Q112325306,Presidential Affairs,1998-03-09,2000-07-10,,2022-06-10,Q15700032-98EA69D2-8896-47D9-B42D-792D92F60C28
Q15700032,Bakri Hassan Saleh,Q85851442,Defence,2000-07-10,2005-09-21,,2022-06-10,Q15700032-6964FCFB-A1FB-4098-8E07-426DD58D311E
Q15700032,Bakri Hassan Saleh,Q112325306,Presidential Affairs,2005-09-21,2013-12-08,,2022-06-10,Q15700032-11A4D5A1-39F3-4C4C-B9AE-6BB78DF6D8B5
Q15700032,Bakri Hassan Saleh,Q7925069,Vice-President,2013-12-07,2019-02-23,,2022-06-10,Q15700032-06D9F8A9-73FC-4D88-9E55-77165FE4A48D
Q15700032,Bakri Hassan Saleh,Q7925069,Vice-President,2013-12-08,2017-03-01,,2022-06-10,Q15700032-8C04A3A8-0E8C-4BF1-A9D1-2F01219163C9
